Date,Season,Home Team,Away Team,FTHG,FTAG,Winner,Points_H,Points_A,xG_H,xG_A,Poss_H,Poss_A
2001-03-03,2001,Everton,Newcastle,1,1,Unknown,0,0,2.45,0.66,51.0,49.0
2001-03-03,2001,Leeds,Man United,1,1,Unknown,0,0,2.61,2.23,54.7,45.3
2001-03-03,2001,Leicester,Liverpool,2,0,Leicester,3,0,2.89,1.93,50.3,49.7
2001-03-03,2001,Man City,Southampton,0,1,Unknown,0,0,3.17,2.77,49.1,50.9
2001-03-03,2001,Middlesbrough,Charlton,0,0,Unknown,0,0,1.51,0.81,53.7,46.3
2001-03-04,2001,Ipswich,Bradford,3,1,Ipswich,3,0,1.63,1.84,59.0,41.0
2001-03-05,2001,Sunderland,Aston Villa,1,1,Unknown,0,0,0.78,2.7,45.5,54.5
2001-03-07,2001,West Ham,Chelsea,0,2,Unknown,0,0,2.23,1.53,56.5,43.5
2001-03-10,2001,Aston Villa,Ipswich,2,1,Aston Villa,3,0,0.61,1.7,55.8,44.2
2001-03-17,2001,Bradford,Man City,2,2,Unknown,0,0,1.9,0.68,59.5,40.5
2001-03-17,2001,Charlton,Leeds,1,2,Unknown,0,0,2.13,1.2,59.0,41.0
2001-03-17,2001,Chelsea,Sunderland,2,4,Unknown,0,0,1.36,1.31,56.4,43.6
2001-03-17,2001,Man United,Leicester,2,0,Man United,3,0,2.27,2.86,52.8,47.2
2001-03-17,2001,Newcastle,Middlesbrough,1,2,Unknown,0,0,0.59,1.21,48.1,51.9
2001-03-17,2001,Southampton,Everton,1,0,Southampton,3,0,0.61,1.65,53.2,46.8
2001-03-17,2001,Tottenham,Coventry,3,0,Tottenham,3,0,2.97,2.18,56.5,43.5
2001-03-17,2001,West Ham,Ipswich,0,1,Unknown,0,0,1.58,0.91,58.4,41.6
2001-03-18,2001,Aston Villa,Arsenal,0,0,Unknown,0,0,0.88,1.72,56.8,43.2
2001-03-18,2001,Liverpool,Derby,1,1,Unknown,0,0,2.07,2.35,47.9,52.1
2001-03-31,2001,Arsenal,Tottenham,2,0,Arsenal,3,0,2.81,2.67,54.0,46.0
2001-03-31,2001,Bradford,Newcastle,2,2,Unknown,0,0,1.15,2.07,50.0,50.0
2001-03-31,2001,Chelsea,Middlesbrough,2,1,Chelsea,3,0,2.37,2.17,45.1,54.9
2001-03-31,2001,Coventry,Derby,2,0,Coventry,3,0,0.76,0.82,48.0,52.0
2001-03-31,2001,Liverpool,Man United,2,0,Liverpool,3,0,0.66,2.86,46.7,53.3
2001-03-31,2001,Man City,Aston Villa,1,3,Unknown,0,0,2.09,0.83,57.6,42.4
2001-03-31,2001,Sunderland,Leeds,0,2,Unknown,0,0,2.12,2.44,48.9,51.1
2001-03-31,2001,West Ham,Everton,0,2,Unknown,0,0,2.41,1.16,49.3,50.7
2001-04-01,2001,Charlton,Leicester,2,0,Charlton,3,0,2.68,2.83,59.4,40.6
2001-04-02,2001,Southampton,Ipswich,0,3,Unknown,0,0,3.43,2.3,50.7,49.3
2001-04-04,2001,Aston Villa,Leicester,2,1,Aston Villa,3,0,2.05,2.38,45.1,54.9
2001-04-07,2001,Aston Villa,West Ham,2,2,Unknown,0,0,1.47,1.05,49.3,50.7
2001-04-07,2001,Derby,Chelsea,0,4,Unknown,0,0,2.89,1.61,46.8,53.2
2001-04-07,2001,Leeds,Southampton,2,0,Leeds,3,0,1.31,2.04,46.5,53.5
2001-04-07,2001,Leicester,Coventry,1,3,Unknown,0,0,1.82,2.42,46.2,53.8
2001-04-08,2001,Everton,Man City,3,1,Everton,3,0,0.74,0.76,53.9,46.1
2001-04-09,2001,Middlesbrough,Sunderland,0,0,Unknown,0,0,0.58,2.91,47.8,52.2
2001-04-10,2001,Ipswich,Liverpool,1,1,Unknown,0,0,3.39,2.73,50.4,49.6
2001-04-10,2001,Man United,Charlton,2,1,Man United,3,0,3.01,1.18,57.9,42.1
2001-04-10,2001,Tottenham,Bradford,2,1,Tottenham,3,0,2.59,2.56,51.4,48.6
2001-04-11,2001,Man City,Arsenal,0,4,Unknown,0,0,1.73,1.8,58.7,41.3
2001-04-13,2001,Bradford,Charlton,2,0,Bradford,3,0,1.02,1.65,52.5,47.5
2001-04-13,2001,Liverpool,Leeds,1,2,Unknown,0,0,0.97,1.29,51.0,49.0
2001-04-14,2001,Arsenal,Middlesbrough,0,3,Unknown,0,0,1.25,1.95,56.3,43.7
2001-04-14,2001,Aston Villa,Everton,2,1,Aston Villa,3,0,2.15,2.32,46.1,53.9
2001-04-14,2001,Chelsea,Southampton,1,0,Chelsea,3,0,2.64,1.53,46.3,53.7
2001-04-14,2001,Ipswich,Newcastle,1,0,Ipswich,3,0,2.48,2.07,54.8,45.2
2001-04-14,2001,Leicester,Man City,1,2,Unknown,0,0,1.34,2.25,52.3,47.7
2001-04-14,2001,Man United,Coventry,4,2,Man United,3,0,3.36,2.28,56.9,43.1
2001-04-14,2001,Sunderland,Tottenham,2,3,Unknown,0,0,2.71,0.63,58.7,41.3
2001-04-14,2001,West Ham,Derby,3,1,West Ham,3,0,2.16,2.65,50.8,49.2
2001-04-16,2001,Coventry,Sunderland,1,0,Coventry,3,0,2.34,1.65,53.9,46.1
2001-04-16,2001,Derby,Leicester,2,0,Derby,3,0,1.76,1.16,52.5,47.5
2001-04-16,2001,Everton,Liverpool,2,3,Unknown,0,0,1.24,1.1,59.7,40.3
2001-04-16,2001,Middlesbrough,Ipswich,1,2,Unknown,0,0,1.57,1.71,57.5,42.5
2001-04-16,2001,Newcastle,West Ham,2,1,Newcastle,3,0,2.77,2.72,58.7,41.3
2001-04-17,2001,Charlton,Aston Villa,3,3,Unknown,0,0,0.54,1.45,48.8,51.2
2001-04-17,2001,Tottenham,Chelsea,0,3,Unknown,0,0,0.85,2.37,56.6,43.4
2001-04-21,2001,Arsenal,Everton,4,1,Arsenal,3,0,0.64,0.74,49.0,51.0
2001-04-21,2001,Aston Villa,Southampton,0,0,Unknown,0,0,0.62,1.69,48.1,51.9
2001-04-21,2001,Bradford,Derby,2,0,Bradford,3,0,3.07,2.98,59.2,40.8
2001-04-21,2001,Chelsea,Charlton,0,1,Unknown,0,0,2.61,2.43,45.3,54.7
2001-04-21,2001,Ipswich,Coventry,2,0,Ipswich,3,0,1.92,1.03,59.5,40.5
2001-04-21,2001,Leicester,Middlesbrough,0,3,Unknown,0,0,0.79,1.75,47.2,52.8
2001-04-21,2001,Man United,Man City,1,1,Unknown,0,0,1.97,1.08,57.3,42.7
2001-04-21,2001,Sunderland,Newcastle,1,1,Unknown,0,0,1.92,1.52,49.1,50.9
2001-04-21,2001,West Ham,Leeds,0,2,Unknown,0,0,1.02,2.45,50.3,49.7
2001-04-22,2001,Liverpool,Tottenham,3,1,Liverpool,3,0,1.8,2.43,48.3,51.7
2001-04-28,2001,Coventry,Liverpool,0,2,Unknown,0,0,1.7,1.07,53.8,46.2
2001-04-28,2001,Derby,Arsenal,1,2,Unknown,0,0,2.35,2.81,50.2,49.8
2001-04-28,2001,Everton,Bradford,2,1,Everton,3,0,2.41,1.98,54.9,45.1
2001-04-28,2001,Leeds,Chelsea,2,0,Leeds,3,0,0.64,1.45,45.2,54.8
2001-04-28,2001,Man City,West Ham,1,0,Man City,3,0,1.62,1.75,46.0,54.0
2001-04-28,2001,Middlesbrough,Man United,0,2,Unknown,0,0,2.38,2.01,46.5,53.5
2001-04-28,2001,Newcastle,Leicester,1,0,Newcastle,3,0,2.01,1.9,51.3,48.7
2001-04-28,2001,Southampton,Sunderland,0,1,Unknown,0,0,3.07,1.72,57.2,42.8
2001-04-28,2001,Tottenham,Aston Villa,0,0,Unknown,0,0,2.48,1.76,58.3,41.7
2001-04-30,2001,Charlton,Ipswich,2,1,Charlton,3,0,0.99,0.94,48.7,51.3
2001-05-01,2001,Bradford,Liverpool,0,2,Unknown,0,0,0.71,2.53,53.6,46.4
2001-05-01,2001,Newcastle,Southampton,1,1,Unknown,0,0,2.43,1.85,56.5,43.5
2001-05-05,2001,Arsenal,Leeds,2,1,Arsenal,3,0,0.58,0.83,49.3,50.7
2001-05-05,2001,Aston Villa,Coventry,3,2,Aston Villa,3,0,2.26,2.42,51.1,48.9
2001-05-05,2001,Bradford,Middlesbrough,1,1,Unknown,0,0,3.32,2.83,52.9,47.1
2001-05-05,2001,Chelsea,Everton,2,1,Chelsea,3,0,2.23,2.87,47.0,53.0
2001-05-05,2001,Leicester,Tottenham,4,2,Leicester,3,0,1.66,1.42,45.4,54.6
2001-05-05,2001,Liverpool,Newcastle,3,0,Liverpool,3,0,2.43,0.84,47.3,52.7
2001-05-05,2001,Man United,Derby,0,1,Unknown,0,0,1.87,1.8,54.4,45.6
2001-05-05,2001,Sunderland,Charlton,3,2,Sunderland,3,0,2.14,0.78,46.1,53.9
2001-05-05,2001,West Ham,Southampton,3,0,West Ham,3,0,3.32,2.83,47.8,52.2
2001-05-07,2001,Ipswich,Man City,2,1,Ipswich,3,0,1.66,0.96,50.1,49.9
2001-05-08,2001,Liverpool,Chelsea,2,2,Unknown,0,0,3.38,1.13,46.2,53.8
2001-05-13,2001,Leeds,Bradford,6,1,Leeds,3,0,3.22,1.52,47.9,52.1
2001-05-13,2001,Southampton,Man United,2,1,Southampton,3,0,1.09,1.46,58.7,41.3
2001-05-15,2001,Newcastle,Arsenal,0,0,Unknown,0,0,0.71,2.49,45.3,54.7
2001-05-19,2001,Charlton,Liverpool,0,4,Unknown,0,0,0.8,1.64,54.8,45.2
2001-05-19,2001,Coventry,Bradford,0,0,Unknown,0,0,0.55,0.93,50.8,49.2
2001-05-19,2001,Derby,Ipswich,1,1,Unknown,0,0,0.78,1.17,55.1,44.9
2001-05-19,2001,Everton,Sunderland,2,2,Unknown,0,0,2.55,1.77,53.8,46.2
2001-05-19,2001,Leeds,Leicester,3,1,Leeds,3,0,0.71,0.87,48.4,51.6
2001-05-19,2001,Man City,Chelsea,1,2,Unknown,0,0,1.46,2.03,57.7,42.3
2001-05-19,2001,Middlesbrough,West Ham,2,1,Middlesbrough,3,0,3.03,1.91,52.4,47.6
2001-05-19,2001,Newcastle,Aston Villa,3,0,Newcastle,3,0,0.57,2.29,57.3,42.7
2001-05-19,2001,Southampton,Arsenal,3,2,Southampton,3,0,2.94,2.84,51.1,48.9
2001-05-19,2001,Tottenham,Man United,3,1,Tottenham,3,0,1.35,2.78,59.8,40.2
2001-08-18,2001,Charlton,Everton,1,2,Unknown,0,0,0.85,2.87,56.6,43.4
2001-08-18,2001,Derby,Blackburn,2,1,Derby,3,0,2.59,1.11,59.5,40.5
2001-08-18,2001,Leeds,Southampton,2,0,Leeds,3,0,2.39,0.83,52.7,47.3
2001-08-18,2001,Leicester,Bolton,0,5,Unknown,0,0,3.13,1.26,52.1,47.9
2001-08-18,2001,Liverpool,West Ham,2,1,Liverpool,3,0,2.71,2.74,56.3,43.7
2001-08-18,2001,Middlesbrough,Arsenal,0,4,Unknown,0,0,2.91,2.93,58.2,41.8
2001-08-18,2001,Sunderland,Ipswich,1,0,Sunderland,3,0,1.35,2.65,59.5,40.5
2001-08-18,2001,Tottenham,Aston Villa,0,0,Unknown,0,0,1.03,0.78,49.9,50.1
2001-08-19,2001,Chelsea,Newcastle,1,1,Unknown,0,0,2.75,2.87,57.0,43.0
2001-08-19,2001,Man United,Fulham,3,2,Man United,3,0,2.92,1.56,48.2,51.8
2001-08-20,2001,Everton,Tottenham,1,1,Unknown,0,0,3.47,0.52,53.2,46.8
2001-08-21,2001,Arsenal,Leeds,1,2,Unknown,0,0,1.74,1.61,47.7,52.3
2001-08-21,2001,Bolton,Middlesbrough,1,0,Bolton,3,0,1.62,0.62,50.2,49.8
2001-08-21,2001,Ipswich,Derby,3,1,Ipswich,3,0,2.83,1.86,59.0,41.0
2001-08-22,2001,Blackburn,Man United,2,2,Unknown,0,0,1.52,1.35,47.2,52.8
2001-08-22,2001,Fulham,Sunderland,2,0,Fulham,3,0,3.29,1.68,54.5,45.5
2001-08-25,2001,Arsenal,Leicester,4,0,Arsenal,3,0,3.08,2.03,53.9,46.1
2001-08-25,2001,Blackburn,Tottenham,2,1,Blackburn,3,0,1.79,2.67,46.8,53.2
2001-08-25,2001,Everton,Middlesbrough,2,0,Everton,3,0,2.75,2.15,49.9,50.1
2001-08-25,2001,Fulham,Derby,0,0,Unknown,0,0,2.76,1.59,53.4,46.6
2001-08-25,2001,Ipswich,Charlton,0,1,Unknown,0,0,0.81,2.55,47.8,52.2
2001-08-25,2001,Southampton,Chelsea,0,2,Unknown,0,0,3.21,2.76,57.0,43.0
2001-08-25,2001,West Ham,Leeds,0,0,Unknown,0,0,2.02,0.8,59.6,40.4
2001-08-26,2001,Aston Villa,Man United,1,1,Unknown,0,0,2.98,1.83,48.2,51.8
2001-08-26,2001,Newcastle,Sunderland,1,1,Unknown,0,0,1.46,1.21,47.8,52.2
2001-08-27,2001,Bolton,Liverpool,2,1,Bolton,3,0,3.19,0.62,51.8,48.2
2001-09-08,2001,Chelsea,Arsenal,1,1,Unknown,0,0,1.67,2.17,56.2,43.8
2001-09-08,2001,Derby,West Ham,0,0,Unknown,0,0,0.53,2.66,49.2,50.8
2001-09-08,2001,Leeds,Bolton,0,0,Unknown,0,0,3.22,0.91,45.3,54.7
2001-09-08,2001,Leicester,Ipswich,1,1,Unknown,0,0,0.77,2.53,53.1,46.9
2001-09-08,2001,Liverpool,Aston Villa,1,3,Unknown,0,0,1.46,2.63,59.3,40.7
2001-09-08,2001,Man United,Everton,4,1,Man United,3,0,3.35,2.79,50.9,49.1
2001-09-08,2001,Middlesbrough,Newcastle,1,4,Unknown,0,0,3.35,1.16,51.3,48.7
2001-09-08,2001,Sunderland,Blackburn,1,0,Sunderland,3,0,2.22,2.76,59.5,40.5
2001-09-09,2001,Charlton,Fulham,1,1,Unknown,0,0,2.4,1.3,55.4,44.6
2001-09-09,2001,Tottenham,Southampton,2,0,Tottenham,3,0,1.85,1.88,55.8,44.2
2001-09-15,2001,Bolton,Southampton,0,1,Unknown,0,0,1.38,0.63,53.4,46.6
2001-09-15,2001,Derby,Leicester,2,3,Unknown,0,0,1.49,0.61,59.6,40.4
2001-09-15,2001,Everton,Liverpool,1,3,Unknown,0,0,2.52,2.3,55.3,44.7
2001-09-15,2001,Fulham,Arsenal,1,3,Unknown,0,0,2.76,1.61,58.4,41.6
2001-09-15,2001,Middlesbrough,West Ham,2,0,Middlesbrough,3,0,2.87,1.14,55.5,44.5
2001-09-15,2001,Newcastle,Man United,4,3,Newcastle,3,0,2.87,0.98,56.0,44.0
2001-09-16,2001,Aston Villa,Sunderland,0,0,Unknown,0,0,0.77,2.17,49.4,50.6
2001-09-16,2001,Charlton,Leeds,0,2,Unknown,0,0,1.98,0.5,49.6,50.4
2001-09-16,2001,Ipswich,Blackburn,1,1,Unknown,0,0,0.67,2.51,56.7,43.3
2001-09-16,2001,Tottenham,Chelsea,2,3,Unknown,0,0,2.15,0.7,49.5,50.5
2001-09-17,2001,Leicester,Middlesbrough,1,2,Unknown,0,0,1.82,0.98,53.4,46.6
2001-09-19,2001,Blackburn,Bolton,1,1,Unknown,0,0,3.16,1.47,48.7,51.3
2001-09-19,2001,Sunderland,Tottenham,1,2,Unknown,0,0,1.55,1.71,57.3,42.7
2001-09-22,2001,Arsenal,Bolton,1,1,Unknown,0,0,0.85,1.39,46.7,53.3
2001-09-22,2001,Blackburn,Everton,1,0,Blackburn,3,0,0.93,1.3,57.4,42.6
2001-09-22,2001,Leicester,Fulham,0,0,Unknown,0,0,2.78,2.91,54.0,46.0
2001-09-22,2001,Liverpool,Tottenham,1,0,Liverpool,3,0,2.35,2.1,47.8,52.2
2001-09-22,2001,Man United,Ipswich,4,0,Man United,3,0,0.8,0.56,53.1,46.9
2001-09-22,2001,Sunderland,Charlton,2,2,Unknown,0,0,0.75,1.58,49.2,50.8
2001-09-23,2001,Chelsea,Middlesbrough,2,2,Unknown,0,0,2.6,2.69,49.9,50.1
2001-09-23,2001,Leeds,Derby,3,0,Leeds,3,0,0.72,1.25,50.3,49.7
2001-09-23,2001,West Ham,Newcastle,3,0,West Ham,3,0,2.97,0.74,45.9,54.1
2001-09-24,2001,Southampton,Aston Villa,1,3,Unknown,0,0,2.62,2.4,59.8,40.2
2001-09-26,2001,Newcastle,Leicester,1,0,Newcastle,3,0,0.74,2.02,45.5,54.5
2001-09-29,2001,Bolton,Sunderland,0,2,Unknown,0,0,0.75,1.93,54.9,45.1
2001-09-29,2001,Charlton,Leicester,2,0,Charlton,3,0,3.46,0.63,50.6,49.4
2001-09-29,2001,Derby,Arsenal,0,2,Unknown,0,0,1.62,0.85,54.7,45.3
2001-09-29,2001,Everton,West Ham,5,0,Everton,3,0,1.61,2.06,50.3,49.7
2001-09-29,2001,Middlesbrough,Southampton,1,3,Unknown,0,0,2.94,1.02,55.1,44.9
2001-09-29,2001,Tottenham,Man United,3,5,Unknown,0,0,3.34,1.76,55.9,44.1
2001-09-30,2001,Aston Villa,Blackburn,2,0,Aston Villa,3,0,3.46,1.86,55.4,44.6
2001-09-30,2001,Fulham,Chelsea,1,1,Unknown,0,0,2.76,1.21,46.7,53.3
2001-09-30,2001,Ipswich,Leeds,1,2,Unknown,0,0,1.63,2.87,54.9,45.1
2001-09-30,2001,Newcastle,Liverpool,0,2,Unknown,0,0,0.75,2.61,49.2,50.8
2001-10-13,2001,Bolton,Newcastle,0,4,Unknown,0,0,2.83,2.31,45.4,54.6
2001-10-13,2001,Charlton,Middlesbrough,0,0,Unknown,0,0,2.18,0.69,51.2,48.8
2001-10-13,2001,Chelsea,Leicester,2,0,Chelsea,3,0,1.77,0.77,51.5,48.5
2001-10-13,2001,Ipswich,Everton,0,0,Unknown,0,0,3.22,1.73,52.0,48.0
2001-10-13,2001,Liverpool,Leeds,1,1,Unknown,0,0,0.83,0.9,55.6,44.4
2001-10-13,2001,Southampton,Arsenal,0,2,Unknown,0,0,1.98,2.95,49.6,50.4
2001-10-13,2001,Sunderland,Man United,1,3,Unknown,0,0,0.53,0.9,49.7,50.3
2001-10-14,2001,Aston Villa,Fulham,2,0,Aston Villa,3,0,1.91,1.72,45.9,54.1
2001-10-14,2001,Blackburn,West Ham,7,1,Blackburn,3,0,0.67,1.41,55.3,44.7
2001-10-15,2001,Tottenham,Derby,3,1,Tottenham,3,0,0.86,2.1,53.5,46.5
2001-10-20,2001,Arsenal,Blackburn,3,3,Unknown,0,0,0.85,0.82,50.2,49.8
2001-10-20,2001,Derby,Charlton,1,1,Unknown,0,0,2.45,1.58,55.6,44.4
2001-10-20,2001,Everton,Aston Villa,3,2,Everton,3,0,2.74,1.19,53.1,46.9
2001-10-20,2001,Leicester,Liverpool,1,4,Unknown,0,0,2.25,2.72,52.0,48.0
2001-10-20,2001,Man United,Bolton,1,2,Unknown,0,0,3.39,0.6,52.7,47.3
2001-10-20,2001,West Ham,Southampton,2,0,West Ham,3,0,1.62,2.78,54.5,45.5
2001-10-21,2001,Fulham,Ipswich,1,1,Unknown,0,0,1.36,2.58,54.9,45.1
2001-10-21,2001,Leeds,Chelsea,0,0,Unknown,0,0,3.11,1.24,49.3,50.7
2001-10-21,2001,Newcastle,Tottenham,0,2,Unknown,0,0,1.17,2.47,47.1,52.9
2001-10-22,2001,Middlesbrough,Sunderland,2,0,Middlesbrough,3,0,3.39,0.58,47.3,52.7
2001-10-24,2001,Aston Villa,Charlton,1,0,Aston Villa,3,0,0.54,2.92,54.6,45.4
2001-10-24,2001,Southampton,Ipswich,3,3,Unknown,0,0,3.41,1.82,58.1,41.9
2001-10-24,2001,West Ham,Chelsea,2,1,West Ham,3,0,0.63,1.26,51.1,48.9
2001-10-27,2001,Aston Villa,Bolton,3,2,Aston Villa,3,0,3.17,1.41,47.5,52.5
2001-10-27,2001,Charlton,Liverpool,0,2,Unknown,0,0,2.08,0.67,56.3,43.7
2001-10-27,2001,Everton,Newcastle,1,3,Unknown,0,0,3.48,2.97,57.5,42.5
2001-10-27,2001,Fulham,Southampton,2,1,Fulham,3,0,0.72,0.6,58.2,41.8
2001-10-27,2001,Man United,Leeds,1,1,Unknown,0,0,2.16,2.14,54.1,45.9
2001-10-27,2001,Sunderland,Arsenal,1,1,Unknown,0,0,3.41,1.61,57.9,42.1
2001-10-27,2001,Tottenham,Middlesbrough,2,1,Tottenham,3,0,2.07,2.87,45.2,54.8
2001-10-28,2001,Derby,Chelsea,1,1,Unknown,0,0,2.39,1.11,46.6,53.4
2001-10-28,2001,Ipswich,West Ham,2,3,Unknown,0,0,2.59,1.83,46.4,53.6
2001-10-29,2001,Blackburn,Leicester,0,0,Unknown,0,0,1.86,1.71,55.7,44.3
2001-11-03,2001,Bolton,Everton,2,2,Unknown,0,0,2.38,2.26,46.0,54.0
2001-11-03,2001,Leicester,Sunderland,1,0,Leicester,3,0,2.25,0.67,52.4,47.6
2001-11-03,2001,Middlesbrough,Derby,5,1,Middlesbrough,3,0,3.2,0.98,52.1,47.9
2001-11-03,2001,Newcastle,Aston Villa,3,0,Newcastle,3,0,0.64,1.04,49.7,50.3
2001-11-03,2001,Southampton,Blackburn,1,2,Unknown,0,0,1.34,2.35,58.1,41.9
2001-11-03,2001,West Ham,Fulham,0,2,Unknown,0,0,3.35,0.97,47.6,52.4
2001-11-04,2001,Arsenal,Charlton,2,4,Unknown,0,0,3.17,1.93,50.3,49.7
2001-11-04,2001,Chelsea,Ipswich,2,1,Chelsea,3,0,1.87,1.04,56.6,43.4
2001-11-04,2001,Leeds,Tottenham,2,1,Leeds,3,0,2.36,2.65,45.5,54.5
2001-11-04,2001,Liverpool,Man United,3,1,Liverpool,3,0,1.33,2.86,55.1,44.9
2001-11-17,2001,Aston Villa,Middlesbrough,0,0,Unknown,0,0,1.06,1.8,57.2,42.8
2001-11-17,2001,Blackburn,Liverpool,1,1,Unknown,0,0,1.89,1.38,59.0,41.0
2001-11-17,2001,Derby,Southampton,1,0,Derby,3,0,1.56,1.09,58.1,41.9
2001-11-17,2001,Fulham,Newcastle,3,1,Fulham,3,0,2.25,0.62,49.8,50.2
2001-11-17,2001,Man United,Leicester,2,0,Man United,3,0,0.73,1.17,53.8,46.2
2001-11-17,2001,Tottenham,Arsenal,1,1,Unknown,0,0,3.42,2.14,46.2,53.8
2001-11-18,2001,Everton,Chelsea,0,0,Unknown,0,0,3.46,1.83,48.9,51.1
2001-11-18,2001,Ipswich,Bolton,1,2,Unknown,0,0,2.59,2.86,46.4,53.6
2001-11-18,2001,Sunderland,Leeds,2,0,Sunderland,3,0,2.11,1.49,49.7,50.3
2001-11-19,2001,Charlton,West Ham,4,4,Unknown,0,0,1.43,2.23,58.1,41.9
2001-11-24,2001,Bolton,Fulham,0,0,Unknown,0,0,2.94,1.72,50.2,49.8
2001-11-24,2001,Chelsea,Blackburn,0,0,Unknown,0,0,2.55,1.78,53.4,46.6
2001-11-24,2001,Leicester,Everton,0,0,Unknown,0,0,0.99,1.17,51.5,48.5
2001-11-24,2001,Newcastle,Derby,1,0,Newcastle,3,0,3.23,1.64,51.9,48.1
2001-11-24,2001,Southampton,Charlton,1,0,Southampton,3,0,2.97,1.68,59.5,40.5
2001-11-24,2001,West Ham,Tottenham,0,1,Unknown,0,0,3.35,2.27,49.4,50.6
2001-11-25,2001,Arsenal,Man United,3,1,Arsenal,3,0,2.68,2.85,54.4,45.6
2001-11-25,2001,Leeds,Aston Villa,1,1,Unknown,0,0,2.34,1.32,51.3,48.7
2001-11-25,2001,Liverpool,Sunderland,1,0,Liverpool,3,0,1.75,0.61,45.9,54.1
2001-11-25,2001,Middlesbrough,Ipswich,0,0,Unknown,0,0,3.3,1.74,52.3,47.7
2001-12-01,2001,Aston Villa,Leicester,0,2,Unknown,0,0,3.1,1.86,57.2,42.8
2001-12-01,2001,Blackburn,Middlesbrough,0,1,Unknown,0,0,0.64,0.92,46.5,53.5
2001-12-01,2001,Charlton,Newcastle,1,1,Unknown,0,0,0.58,2.4,46.0,54.0
2001-12-01,2001,Derby,Liverpool,0,1,Unknown,0,0,1.63,2.96,47.3,52.7
2001-12-01,2001,Ipswich,Arsenal,0,2,Unknown,0,0,2.93,2.86,56.5,43.5
2001-12-01,2001,Man United,Chelsea,0,3,Unknown,0,0,3.46,0.99,55.9,44.1
2001-12-01,2001,Sunderland,West Ham,1,0,Sunderland,3,0,0.95,2.69,53.5,46.5
2001-12-02,2001,Everton,Southampton,2,0,Everton,3,0,2.28,2.26,52.0,48.0
2001-12-02,2001,Fulham,Leeds,0,0,Unknown,0,0,1.64,1.63,58.3,41.7
2001-12-03,2001,Tottenham,Bolton,3,2,Tottenham,3,0,3.41,1.85,56.5,43.5
2001-12-05,2001,Chelsea,Charlton,0,1,Unknown,0,0,3.03,2.62,57.2,42.8
2001-12-05,2001,West Ham,Aston Villa,1,1,Unknown,0,0,3.01,1.7,57.2,42.8
2001-12-08,2001,Charlton,Tottenham,3,1,Charlton,3,0,1.91,1.43,54.6,45.4
2001-12-08,2001,Derby,Bolton,1,0,Derby,3,0,1.74,1.73,51.9,48.1
2001-12-08,2001,Fulham,Everton,2,0,Fulham,3,0,1.32,1.95,58.0,42.0
2001-12-08,2001,Leicester,Southampton,0,4,Unknown,0,0,0.67,0.97,58.9,41.1
2001-12-08,2001,Liverpool,Middlesbrough,2,0,Liverpool,3,0,3.09,2.75,45.4,54.6
2001-12-08,2001,Man United,West Ham,0,1,Unknown,0,0,2.94,2.19,45.8,54.2
2001-12-09,2001,Arsenal,Aston Villa,3,2,Arsenal,3,0,3.5,2.08,59.4,40.6
2001-12-09,2001,Blackburn,Leeds,1,2,Unknown,0,0,3.49,0.75,49.2,50.8
2001-12-09,2001,Ipswich,Newcastle,0,1,Unknown,0,0,2.17,2.01,58.1,41.9
2001-12-09,2001,Sunderland,Chelsea,0,0,Unknown,0,0,2.81,0.8,50.8,49.2
2001-12-12,2001,Liverpool,Fulham,0,0,Unknown,0,0,3.33,0.7,46.8,53.2
2001-12-12,2001,Man United,Derby,5,0,Man United,3,0,3.05,1.82,46.2,53.8
2001-12-15,2001,Bolton,Charlton,0,0,Unknown,0,0,1.24,1.51,47.3,52.7
2001-12-15,2001,Everton,Derby,1,0,Everton,3,0,1.85,1.97,48.7,51.3
2001-12-15,2001,Middlesbrough,Man United,0,1,Unknown,0,0,0.89,0.72,52.3,47.7
2001-12-15,2001,Newcastle,Blackburn,2,1,Newcastle,3,0,3.36,1.58,55.5,44.5
2001-12-15,2001,Southampton,Sunderland,2,0,Southampton,3,0,2.32,0.94,59.8,40.2
2001-12-15,2001,Tottenham,Fulham,4,0,Tottenham,3,0,1.19,2.97,51.6,48.4
2001-12-15,2001,West Ham,Arsenal,1,1,Unknown,0,0,2.52,1.9,52.8,47.2
2001-12-16,2001,Chelsea,Liverpool,4,0,Chelsea,3,0,2.35,2.22,52.8,47.2
2001-12-16,2001,Leeds,Leicester,2,2,Unknown,0,0,1.57,1.31,53.1,46.9
2001-12-17,2001,Aston Villa,Ipswich,2,1,Aston Villa,3,0,0.84,0.74,52.8,47.2
2001-12-18,2001,Arsenal,Newcastle,1,3,Unknown,0,0,2.51,2.94,45.1,54.9
2001-12-19,2001,Leeds,Everton,3,2,Leeds,3,0,2.06,1.22,45.0,55.0
2001-12-22,2001,Charlton,Blackburn,0,2,Unknown,0,0,2.82,1.56,46.5,53.5
2001-12-22,2001,Derby,Aston Villa,3,1,Derby,3,0,2.06,2.12,46.5,53.5
2001-12-22,2001,Leeds,Newcastle,3,4,Unknown,0,0,3.06,0.56,55.6,44.4
2001-12-22,2001,Leicester,West Ham,1,1,Unknown,0,0,2.16,2.53,48.1,51.9
2001-12-22,2001,Man United,Southampton,6,1,Man United,3,0,2.18,1.84,58.4,41.6
